"Username","control","Response.RT","Direction","source","encoding","Scored"
"63d3fb133808efad214ccce1","Presented",1063,"U","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1467,"F","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1497,"U","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1253,"F","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",2403,"F","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1431,"F","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1554,"F","Prolific","JOL",0
"63d3fb133808efad214ccce1","Presented",1420,"F","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1504,"F","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1409,"U","Prolific","JOL",0
"63d3fb133808efad214ccce1","Presented",1410,"U","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1819,"U","Prolific","JOL",0
"63d3fb133808efad214ccce1","Presented",1318,"U","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1430,"F","Prolific","JOL",0
"63d3fb133808efad214ccce1","Presented",1286,"F","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",4366,"F","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1639,"U","Prolific","JOL",0
"63d3fb133808efad214ccce1","Presented",1062,"U","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1175,"F","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1824,"F","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1548,"U","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1012,"U","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",3441,"F","Prolific","JOL",1
"63d3fb133808efad214ccce1","Presented",1635,"U","Prolific","JOL",1
"63d79c1136770259780aac5b","Presented",6827,"U","Prolific","Read",0
"63d79c1136770259780aac5b","Presented",8643,"U","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",2612,"F","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",3983,"F","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",3673,"U","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",3785,"F","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",2844,"U","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",3211,"F","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",3401,"F","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",4340,"F","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",4316,"U","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",2198,"U","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",3441,"F","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",4832,"F","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",8698,"U","Prolific","Read",0
"63d79c1136770259780aac5b","Presented",5623,"F","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",6434,"U","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",2281,"F","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",2177,"U","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",7126,"F","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",4134,"U","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",3418,"U","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",2220,"F","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",5857,"U","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",2542,"F","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",2033,"U","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",5627,"F","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",4362,"U","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",4780,"U","Prolific","Read",1
"63d79c1136770259780aac5b","Presented",2214,"F","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2926,"U","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2489,"F","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2140,"U","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2229,"F","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2269,"U","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2096,"U","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2775,"U","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2202,"F","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2302,"U","Prolific","Read",0
"63d84783f7fe723209b60108","Presented",2158,"F","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",1998,"F","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2358,"F","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2154,"F","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",1988,"F","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2693,"F","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2252,"U","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2301,"U","Prolific","Read",0
"63d84783f7fe723209b60108","Presented",4019,"U","Prolific","Read",0
"63d84783f7fe723209b60108","Presented",1964,"U","Prolific","Read",0
"63d84783f7fe723209b60108","Presented",2236,"F","Prolific","Read",0
"63d84783f7fe723209b60108","Presented",2389,"F","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2221,"F","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2460,"U","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2144,"U","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2376,"F","Prolific","Read",0
"63d84783f7fe723209b60108","Presented",4321,"F","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2330,"U","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2321,"U","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",2208,"F","Prolific","Read",1
"63d84783f7fe723209b60108","Presented",3016,"U","Prolific","Read",1
"63e5a0133125d432382a8b70","Presented",9137,"U","Prolific","Read",1
"63e5a0133125d432382a8b70","Presented",2228,"F","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",4899,"U","Prolific","Read",1
"63e5a0133125d432382a8b70","Presented",2053,"F","Prolific","Read",1
"63e5a0133125d432382a8b70","Presented",2589,"U","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",2027,"U","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",1861,"U","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",1906,"F","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",2486,"U","Prolific","Read",1
"63e5a0133125d432382a8b70","Presented",3698,"F","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",52553,"F","Prolific","Read",1
"63e5a0133125d432382a8b70","Presented",2533,"F","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",1969,"F","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",3189,"F","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",1564,"F","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",3212,"U","Prolific","Read",1
"63e5a0133125d432382a8b70","Presented",1728,"U","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",3501,"U","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",1161,"U","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",1906,"F","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",3061,"F","Prolific","Read",1
"63e5a0133125d432382a8b70","Presented",4400,"F","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",3040,"U","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",3098,"U","Prolific","Read",1
"63e5a0133125d432382a8b70","Presented",1283,"F","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",2442,"F","Prolific","Read",1
"63e5a0133125d432382a8b70","Presented",3383,"U","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",3843,"U","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",1378,"F","Prolific","Read",0
"63e5a0133125d432382a8b70","Presented",2955,"U","Prolific","Read",1
"63e6378e04ade071ebf9ff9c","Presented",2936,"U","Prolific","JOL",0
"63e6378e04ade071ebf9ff9c","Presented",4155,"F","Prolific","JOL",0
"63e6378e04ade071ebf9ff9c","Presented",2693,"U","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2284,"F","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",3060,"U","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2727,"U","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2081,"U","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2127,"F","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2132,"U","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2696,"F","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",4605,"F","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2669,"F","Prolific","JOL",0
"63e6378e04ade071ebf9ff9c","Presented",2522,"F","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2940,"F","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2910,"F","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2928,"U","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",3293,"U","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",3780,"U","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",5093,"U","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2998,"F","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2054,"F","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",4063,"F","Prolific","JOL",0
"63e6378e04ade071ebf9ff9c","Presented",2084,"U","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2312,"U","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2540,"F","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",3500,"F","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2517,"U","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",3152,"U","Prolific","JOL",0
"63e6378e04ade071ebf9ff9c","Presented",2343,"F","Prolific","JOL",1
"63e6378e04ade071ebf9ff9c","Presented",2256,"U","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1333,"U","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1016,"U","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",2927,"F","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1622,"F","Prolific","JOL",0
"63ea4662f4e1ea423bdc93f9","Presented",1500,"U","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1022,"F","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1633,"U","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1110,"F","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",2292,"F","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",3457,"F","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1113,"U","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1433,"U","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1624,"F","Prolific","JOL",0
"63ea4662f4e1ea423bdc93f9","Presented",1204,"F","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",4109,"U","Prolific","JOL",0
"63ea4662f4e1ea423bdc93f9","Presented",3353,"F","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1089,"U","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1463,"F","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1141,"U","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1594,"F","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1333,"U","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1767,"U","Prolific","JOL",0
"63ea4662f4e1ea423bdc93f9","Presented",1611,"F","Prolific","JOL",0
"63ea4662f4e1ea423bdc93f9","Presented",1364,"U","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1481,"F","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1232,"U","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1861,"F","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1194,"U","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1344,"U","Prolific","JOL",1
"63ea4662f4e1ea423bdc93f9","Presented",1215,"F","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2017,"U","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2845,"F","Prolific","JOL",0
"64010f32f8dee9772983c7cd","Presented",2003,"U","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2196,"F","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",3212,"U","Prolific","JOL",0
"64010f32f8dee9772983c7cd","Presented",2918,"U","Prolific","JOL",0
"64010f32f8dee9772983c7cd","Presented",1686,"U","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2077,"F","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2219,"U","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",3171,"F","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2137,"F","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2324,"F","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",1612,"F","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2937,"F","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2646,"F","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2447,"U","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",1883,"U","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2522,"U","Prolific","JOL",0
"64010f32f8dee9772983c7cd","Presented",1750,"U","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2116,"F","Prolific","JOL",0
"64010f32f8dee9772983c7cd","Presented",1735,"F","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2700,"F","Prolific","JOL",0
"64010f32f8dee9772983c7cd","Presented",2358,"U","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2242,"U","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2032,"F","Prolific","JOL",0
"64010f32f8dee9772983c7cd","Presented",2231,"F","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2766,"U","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",1757,"U","Prolific","JOL",0
"64010f32f8dee9772983c7cd","Presented",2140,"F","Prolific","JOL",1
"64010f32f8dee9772983c7cd","Presented",2161,"U","Prolific","JOL",1
"640a628b1ee07fd75971fd93","Presented",2660,"U","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",3228,"F","Prolific","JOL",1
"640a628b1ee07fd75971fd93","Presented",5125,"U","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",2125,"F","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",2398,"U","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",1804,"U","Prolific","JOL",1
"640a628b1ee07fd75971fd93","Presented",1815,"U","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",4167,"F","Prolific","JOL",1
"640a628b1ee07fd75971fd93","Presented",2285,"U","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",1887,"F","Prolific","JOL",1
"640a628b1ee07fd75971fd93","Presented",3933,"F","Prolific","JOL",1
"640a628b1ee07fd75971fd93","Presented",1899,"F","Prolific","JOL",1
"640a628b1ee07fd75971fd93","Presented",1618,"F","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",2095,"F","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",4221,"F","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",2498,"U","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",1717,"U","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",1570,"U","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",1835,"U","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",2016,"F","Prolific","JOL",1
"640a628b1ee07fd75971fd93","Presented",2339,"F","Prolific","JOL",1
"640a628b1ee07fd75971fd93","Presented",3721,"F","Prolific","JOL",1
"640a628b1ee07fd75971fd93","Presented",1633,"U","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",3290,"U","Prolific","JOL",1
"640a628b1ee07fd75971fd93","Presented",2282,"F","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",1946,"F","Prolific","JOL",1
"640a628b1ee07fd75971fd93","Presented",4239,"U","Prolific","JOL",0
"640a628b1ee07fd75971fd93","Presented",2108,"U","Prolific","JOL",1
"640a628b1ee07fd75971fd93","Presented",1802,"F","Prolific","JOL",1
"640a628b1ee07fd75971fd93","Presented",4814,"U","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",2012,"U","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",1784,"F","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",2029,"U","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",1866,"F","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",2852,"U","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",3160,"U","Prolific","JOL",0
"64123e577ccc2422448a155a","Presented",2042,"U","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",1842,"F","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",1943,"U","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",3234,"F","Prolific","JOL",0
"64123e577ccc2422448a155a","Presented",2088,"F","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",3051,"F","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",2774,"F","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",2313,"F","Prolific","JOL",0
"64123e577ccc2422448a155a","Presented",2101,"F","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",4288,"U","Prolific","JOL",0
"64123e577ccc2422448a155a","Presented",3403,"U","Prolific","JOL",0
"64123e577ccc2422448a155a","Presented",3365,"U","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",3152,"U","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",2527,"F","Prolific","JOL",0
"64123e577ccc2422448a155a","Presented",2439,"F","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",4496,"F","Prolific","JOL",0
"64123e577ccc2422448a155a","Presented",2560,"U","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",2959,"U","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",2830,"F","Prolific","JOL",0
"64123e577ccc2422448a155a","Presented",2338,"F","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",2219,"U","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",2028,"U","Prolific","JOL",1
"64123e577ccc2422448a155a","Presented",2614,"F","Prolific","JOL",0
"64123e577ccc2422448a155a","Presented",3422,"U","Prolific","JOL",1
"64135a879bd10086260ce23b","Presented",2527,"U","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",2021,"F","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1627,"U","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1915,"F","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1755,"U","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",2878,"U","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1406,"U","Prolific","Read",0
"64135a879bd10086260ce23b","Presented",1832,"F","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",2551,"U","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1557,"F","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1737,"F","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",2446,"F","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",2024,"F","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",2996,"F","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1770,"F","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1441,"U","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1824,"U","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1922,"U","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1641,"U","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1645,"F","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1989,"F","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",3376,"F","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1814,"U","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",2040,"U","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",2860,"F","Prolific","Read",0
"64135a879bd10086260ce23b","Presented",2920,"F","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1646,"U","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",1770,"U","Prolific","Read",1
"64135a879bd10086260ce23b","Presented",3360,"F","Prolific","Read",0
"64135a879bd10086260ce23b","Presented",3246,"U","Prolific","Read",1
"641384b3dffcf39ec42d3c23","Presented",3030,"U","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2250,"F","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2431,"U","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2492,"F","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2023,"U","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2548,"U","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",4168,"U","Prolific","JOL",0
"641384b3dffcf39ec42d3c23","Presented",3299,"F","Prolific","JOL",0
"641384b3dffcf39ec42d3c23","Presented",2890,"U","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2903,"F","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2366,"F","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",3130,"F","Prolific","JOL",0
"641384b3dffcf39ec42d3c23","Presented",2186,"F","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2225,"F","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2264,"F","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2550,"U","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2466,"U","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2178,"U","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2256,"U","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2085,"F","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2472,"F","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",7333,"F","Prolific","JOL",0
"641384b3dffcf39ec42d3c23","Presented",3655,"U","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",4795,"U","Prolific","JOL",0
"641384b3dffcf39ec42d3c23","Presented",2744,"F","Prolific","JOL",0
"641384b3dffcf39ec42d3c23","Presented",7228,"F","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",3185,"U","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2101,"U","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",12822,"F","Prolific","JOL",1
"641384b3dffcf39ec42d3c23","Presented",2249,"U","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",4978,"U","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",1277,"F","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",1913,"U","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",1911,"F","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",2150,"U","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",2311,"U","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",1351,"U","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",2453,"F","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",2187,"U","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",2533,"F","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",2424,"F","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",1618,"F","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",1447,"F","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",1298,"F","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",2224,"F","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",1361,"U","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",1547,"U","Prolific","JOL",0
"64139e0346c4b91651b69d44","Presented",1305,"U","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",1343,"U","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",3994,"F","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",1642,"F","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",2815,"F","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",1591,"U","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",2020,"U","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",2434,"F","Prolific","JOL",0
"64139e0346c4b91651b69d44","Presented",2837,"F","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",1814,"U","Prolific","JOL",0
"64139e0346c4b91651b69d44","Presented",2858,"U","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",2043,"F","Prolific","JOL",1
"64139e0346c4b91651b69d44","Presented",2027,"U","Prolific","JOL",1
"641ecfa9f83175a3d9f63636","Presented",2658,"U","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2231,"U","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2171,"F","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2444,"F","Prolific","Read",0
"641ecfa9f83175a3d9f63636","Presented",2602,"U","Prolific","Read",0
"641ecfa9f83175a3d9f63636","Presented",2365,"F","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",3692,"U","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",4596,"F","Prolific","Read",0
"641ecfa9f83175a3d9f63636","Presented",2262,"F","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2666,"F","Prolific","Read",0
"641ecfa9f83175a3d9f63636","Presented",2468,"U","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2303,"U","Prolific","Read",0
"641ecfa9f83175a3d9f63636","Presented",2682,"F","Prolific","Read",0
"641ecfa9f83175a3d9f63636","Presented",2627,"F","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2564,"U","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2276,"F","Prolific","Read",0
"641ecfa9f83175a3d9f63636","Presented",2216,"U","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2309,"F","Prolific","Read",0
"641ecfa9f83175a3d9f63636","Presented",2424,"U","Prolific","Read",1
"641ecfa9f83175a3d9f63636","Presented",2480,"F","Prolific","Read",0
