"Username","control","Response.RT","Direction","source","Scored","encoding"
"5731e2e45b8b06000f7e3671","Presented",2081,"U","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",1887,"F","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",4324,"U","Prolific",0,"JOL"
"5731e2e45b8b06000f7e3671","Presented",5363,"U","Prolific",0,"JOL"
"5731e2e45b8b06000f7e3671","Presented",3727,"U","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",2259,"F","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",1739,"U","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",4430,"F","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",4423,"F","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",10857,"F","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",5256,"F","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",2352,"F","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",1923,"F","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",4589,"U","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",4077,"U","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",1848,"U","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",6009,"U","Prolific",0,"JOL"
"5731e2e45b8b06000f7e3671","Presented",3285,"F","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",1676,"F","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",9918,"F","Prolific",0,"JOL"
"5731e2e45b8b06000f7e3671","Presented",1662,"U","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",2622,"U","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",10491,"F","Prolific",0,"JOL"
"5731e2e45b8b06000f7e3671","Presented",2377,"F","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",2517,"U","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",1857,"U","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Presented",16629,"F","Prolific",0,"JOL"
"5731e2e45b8b06000f7e3671","Presented",3328,"U","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",5667,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",3869,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",4855,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",8470,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",2216,"not presented","Prolific",0,"JOL"
"5731e2e45b8b06000f7e3671","Control",4349,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",3539,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",10907,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",6372,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",3849,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",8663,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",6003,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",3535,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",3535,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",9227,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",3182,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",5315,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",5420,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",2865,"not presented","Prolific",0,"JOL"
"5731e2e45b8b06000f7e3671","Control",11400,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",6476,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",5323,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",3066,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",8622,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",2782,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",2283,"not presented","Prolific",0,"JOL"
"5731e2e45b8b06000f7e3671","Control",11061,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",4708,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",3491,"not presented","Prolific",1,"JOL"
"5731e2e45b8b06000f7e3671","Control",3609,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2616,"U","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2358,"F","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2453,"U","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2795,"F","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",6290,"U","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",4339,"U","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",3648,"U","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2729,"F","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2413,"U","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2790,"F","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2235,"F","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",3614,"F","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",4502,"F","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",3268,"F","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2075,"F","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2591,"U","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2680,"U","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",4041,"U","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",14214,"U","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",1948,"F","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2258,"F","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2631,"F","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2303,"U","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",7798,"U","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2050,"F","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",2753,"F","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",3433,"U","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",3107,"U","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",5348,"F","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Presented",1986,"U","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Control",5515,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2987,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2984,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",3405,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",3925,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",3344,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2321,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2582,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",6457,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2913,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2217,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2076,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2064,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2595,"not presented","Prolific",0,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2283,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2031,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2733,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2745,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",1924,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2274,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",1729,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2369,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2905,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",1799,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2112,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2816,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2177,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",1937,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2014,"not presented","Prolific",1,"JOL"
"5872d1aaa205a90001e7f3a4","Control",2139,"not presented","Prolific",1,"JOL"
"5891dd715c15e00001583fbc","Presented",5040,"U","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",3867,"F","Prolific",0,"Read"
"5891dd715c15e00001583fbc","Presented",2637,"U","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2520,"F","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2560,"U","Prolific",0,"Read"
"5891dd715c15e00001583fbc","Presented",3849,"U","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2372,"U","Prolific",0,"Read"
"5891dd715c15e00001583fbc","Presented",2240,"F","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2743,"U","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2664,"F","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2818,"F","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2341,"F","Prolific",0,"Read"
"5891dd715c15e00001583fbc","Presented",2262,"F","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2573,"F","Prolific",0,"Read"
"5891dd715c15e00001583fbc","Presented",2444,"F","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2525,"U","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2372,"U","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2625,"U","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2767,"U","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2314,"F","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2400,"F","Prolific",0,"Read"
"5891dd715c15e00001583fbc","Presented",2500,"F","Prolific",0,"Read"
"5891dd715c15e00001583fbc","Presented",2321,"U","Prolific",0,"Read"
"5891dd715c15e00001583fbc","Presented",2784,"U","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2591,"F","Prolific",0,"Read"
"5891dd715c15e00001583fbc","Presented",2137,"F","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2868,"U","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2579,"U","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Presented",2670,"F","Prolific",0,"Read"
"5891dd715c15e00001583fbc","Presented",2386,"U","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2726,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2924,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2991,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2402,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2428,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2367,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2549,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",3091,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2463,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2744,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2172,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2792,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2761,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",3103,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2843,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2736,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2703,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2146,"not presented","Prolific",0,"Read"
"5891dd715c15e00001583fbc","Control",2309,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2340,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2384,"not presented","Prolific",0,"Read"
"5891dd715c15e00001583fbc","Control",2347,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2396,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2677,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",3038,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2554,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2381,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2537,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2295,"not presented","Prolific",1,"Read"
"5891dd715c15e00001583fbc","Control",2142,"not presented","Prolific",1,"Read"
"58ae2cb09e040a000139af76","Presented",3798,"U","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",2849,"U","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",4421,"F","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Presented",3286,"F","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Presented",2846,"U","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",3139,"F","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Presented",2855,"U","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",2484,"F","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",2949,"F","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",3070,"F","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",3023,"U","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Presented",3225,"U","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",2731,"F","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",2772,"F","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",3313,"U","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",5267,"F","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",2563,"U","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",3568,"F","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Presented",2605,"U","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",3094,"F","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",2599,"U","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",2939,"U","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Presented",2728,"F","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",2665,"U","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",2511,"F","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",3266,"U","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Presented",2804,"F","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",2458,"U","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",2448,"U","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Presented",3688,"F","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",3772,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",3845,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",3134,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",3138,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",3051,"not presented","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Control",3183,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",3227,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",3003,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",4193,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",4063,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",2816,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",4211,"not presented","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Control",3525,"not presented","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Control",3853,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",3245,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",3515,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",2881,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",3134,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",3312,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",3113,"not presented","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Control",2769,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",2890,"not presented","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Control",2795,"not presented","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Control",2529,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",2923,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",3062,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",3647,"not presented","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Control",2825,"not presented","Prolific",1,"JOL"
"58ae2cb09e040a000139af76","Control",2830,"not presented","Prolific",0,"JOL"
"58ae2cb09e040a000139af76","Control",3054,"not presented","Prolific",0,"JOL"
"594e2bb7a402220001d84067","Presented",2112,"U","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",3733,"U","Prolific",0,"JOL"
"594e2bb7a402220001d84067","Presented",2083,"F","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",4429,"F","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",2514,"U","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",1892,"F","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",2159,"U","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",1919,"F","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",2040,"F","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",2232,"F","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",2334,"U","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",2266,"U","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",5455,"F","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",2155,"F","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",5332,"U","Prolific",0,"JOL"
"594e2bb7a402220001d84067","Presented",2430,"F","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",2589,"U","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",2232,"F","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",2180,"U","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",2384,"F","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",2016,"U","Prolific",1,"JOL"
"594e2bb7a402220001d84067","Presented",3054,"U","Prolific",0,"JOL"
"594e2bb7a402220001d84067","Presented",2790,"F","Prolific",1,"JOL"
